sku,make,model,part_name,category,catalog_part_number,oem_number,catalog_page,photo_status,image_path,landing_page,source_verification
PGE-MAN-0968,Manesty,MKI,LOWER PRESSURE ROLL WITH BEARING,Pressure Rolls & Components,MD1-81/WB,39381/1,101,Catalog photo,/assets/images/parts/manesty/pge-man-0968-lower-pressure-roll-with-bearing-oem-39381-1.png,/parts/pge-man-0968/,Verified
PGE-MAN-0969,Manesty,MKI,PIN IN TOP LINK,Pressure Rolls & Components,M1-105,39105,101,Catalog photo,/assets/images/parts/manesty/pge-man-0969-pin-in-top-link-oem-39105.png,/parts/pge-man-0969/,Verified
PGE-MAN-0974,Manesty,MKI,HOPPER BRACKET,Product Control,M-025,36025,101,Catalog photo,/assets/images/parts/manesty/pge-man-0974-hopper-bracket-oem-36025.png,/parts/pge-man-0974/,Verified
PGE-MAN-0975,Manesty,MKI,HOPPER LINK,Product Control,M-035,36035,102,Catalog photo,/assets/images/parts/manesty/pge-man-0975-hopper-link-oem-36035.png,/parts/pge-man-0975/,Verified
PGE-MAN-0976,Manesty,MKI,BRACKET FOR DUST NOZZLE,Product Control,M-055,"39055, 36055",102,Catalog photo,/assets/images/parts/manesty/pge-man-0976-bracket-for-dust-nozzle-oem-39055-36055.png,/parts/pge-man-0976/,Verified
PGE-MAN-0977,Manesty,MKI,ADJUSTING NUT FOR DUST NOZZLE,Product Control,M-058,39058,102,Catalog photo,/assets/images/parts/manesty/pge-man-0977-adjusting-nut-for-dust-nozzle-oem-39058.png,/parts/pge-man-0977/,Verified
PGE-MAN-0978,Manesty,MKI,PILLAR FOR CLAMP,Product Control,M-096,56096,102,Catalog photo,/assets/images/parts/manesty/pge-man-0978-pillar-for-clamp-oem-56096.png,/parts/pge-man-0978/,Verified
PGE-MAN-0979,Manesty,MKI,FEEDER ANGLE SUPPORT,Product Control,M1-02,Not listed in source catalog,102,Catalog photo,/assets/images/parts/manesty/pge-man-0979-feeder-angle-support-oem-n-a.png,/parts/pge-man-0979/,Verified
PGE-MAN-0980,Manesty,MKI,FEEDER PLATFORM SUPPORT PILLAR,Product Control,M1-03,Not listed in source catalog,102,Catalog photo,/assets/images/parts/manesty/pge-man-0980-feeder-platform-support-pillar-oem-n-a.png,/parts/pge-man-0980/,Verified
PGE-MAN-0981,Manesty,MKI,FRONT SCRAPER - BI-LAYER,Product Control,M1-048,45048,102,Catalog photo,/assets/images/parts/manesty/pge-man-0981-front-scraper-bi-layer-oem-45048.png,/parts/pge-man-0981/,Verified
PGE-MAN-0982,Manesty,MKI,SCRAPER BLADE - BI-LAYER,Product Control,M1-049,45049,102,Catalog photo,/assets/images/parts/manesty/pge-man-0982-scraper-blade-bi-layer-oem-45049.png,/parts/pge-man-0982/,Verified
PGE-MAN-0983,Manesty,MKI,HOPPER ADJUSTING SCREW - LONG,Product Control,M1-05,36105,102,Catalog photo,/assets/images/parts/manesty/pge-man-0983-hopper-adjusting-screw-long-oem-36105.png,/parts/pge-man-0983/,Verified
PGE-MAN-0984,Manesty,MKI,HOPPER ADJUSTING SCREW - SHORT,Product Control,M1-073,13073,102,Catalog photo,/assets/images/parts/manesty/pge-man-0984-hopper-adjusting-screw-short-oem-13073.png,/parts/pge-man-0984/,Verified
PGE-MAN-0985,Manesty,MKI,SUPPORT PLATE FOR CHUTE,Product Control,M1-075,39075,102,Catalog photo,/assets/images/parts/manesty/pge-man-0985-support-plate-for-chute-oem-39075.png,/parts/pge-man-0985/,Verified
PGE-MAN-0986,Manesty,MKI,SUCTION NOZZLE,Product Control,M1-267,39267,102,Catalog photo,/assets/images/parts/manesty/pge-man-0986-suction-nozzle-oem-39267.png,/parts/pge-man-0986/,Verified
PGE-MAN-0987,Manesty,MKI,SUCTION NOZZLE ASSEMBLY - COMPLETE,Product Control,M1-267/A,Not listed in source catalog,102,Catalog photo,/assets/images/parts/manesty/pge-man-0987-suction-nozzle-assembly-complete-oem-n-a.png,/parts/pge-man-0987/,Verified
PGE-MAN-0988,Manesty,MKI,PILLAR FOR CHUTE,Product Control,M1-274,39274,102,Catalog photo,/assets/images/parts/manesty/pge-man-0988-pillar-for-chute-oem-39274.png,/parts/pge-man-0988/,Verified
PGE-MAN-0989,Manesty,MKI,CAMLOCK STUD & RETAINING WASHER,Product Control,M1-28,45928,102,Catalog photo,/assets/images/parts/manesty/pge-man-0989-camlock-stud-retaining-washer-oem-45928.png,/parts/pge-man-0989/,Verified
PGE-MAN-0990,Manesty,MKI,FEED FRAME-ALUMINUM,Product Control,M1-31,39731,103,Catalog photo,/assets/images/parts/manesty/pge-man-0990-feed-frame-aluminum-oem-39731.png,/parts/pge-man-0990/,Verified
PGE-MAN-0991,Manesty,MKI,TOP COVER FOR FEED FRAME - STAINLESS,Product Control,M1-34,39634,103,Catalog photo,/assets/images/parts/manesty/pge-man-0991-top-cover-for-feed-frame-stainless-oem-39634.png,/parts/pge-man-0991/,Verified
PGE-MAN-0992,Manesty,MKI,FEEDER MOTOR SPUR GEAR,Product Control,M1-36G,Not listed in source catalog,103,Catalog photo,/assets/images/parts/manesty/pge-man-0992-feeder-motor-spur-gear-oem-n-a.png,/parts/pge-man-0992/,Verified
PGE-MAN-0993,Manesty,MKI,INLET CONNECTOR ASSEMBLY,Product Control,M1-410,45410,103,Catalog photo,/assets/images/parts/manesty/pge-man-0993-inlet-connector-assembly-oem-45410.png,/parts/pge-man-0993/,Verified
PGE-MAN-0994,Manesty,MKI,FEEDER COVER GASKET,Product Control,M1-43,39943,103,Catalog photo,/assets/images/parts/manesty/pge-man-0994-feeder-cover-gasket-oem-39943.png,/parts/pge-man-0994/,Verified
PGE-MAN-0995,Manesty,MKI,PUNCH ENTRY NAME PLATE,Product Control,M1-474,39474,103,Catalog photo,/assets/images/parts/manesty/pge-man-0995-punch-entry-name-plate-oem-39474.png,/parts/pge-man-0995/,Verified
PGE-MAN-0996,Manesty,MKI,FEEDER GEAR,Product Control,M1-52T/F,"39769-1, 39769",103,Catalog photo,/assets/images/parts/manesty/pge-man-0996-feeder-gear-oem-39769-1-39769.png,/parts/pge-man-0996/,Verified
PGE-MAN-0997,Manesty,MKI,CHUTE,Product Control,M1-56,39056,103,Catalog photo,/assets/images/parts/manesty/pge-man-0997-chute-oem-39056.png,/parts/pge-man-0997/,Verified
PGE-MAN-0998,Manesty,MKI,SCRAPER BRACKET,Product Control,M1-60,39860,103,Catalog photo,/assets/images/parts/manesty/pge-man-0998-scraper-bracket-oem-39860.png,/parts/pge-man-0998/,Verified
PGE-MAN-0999,Manesty,MKI,SCRAPER BLADE,Product Control,M1-61,39861,103,Catalog photo,/assets/images/parts/manesty/pge-man-0999-scraper-blade-oem-39861.png,/parts/pge-man-0999/,Verified
PGE-MAN-1000,Manesty,MKI,SCRAPER BLADE - DELRIN,Product Control,M1-61-D,6398610,103,Catalog photo,/assets/images/parts/manesty/pge-man-1000-scraper-blade-delrin-oem-6398610.png,/parts/pge-man-1000/,Verified
PGE-MAN-1001,Manesty,MKI,FEEDER LEVEL STUD,Product Control,M1-623,39623,103,Catalog photo,/assets/images/parts/manesty/pge-man-1001-feeder-level-stud-oem-39623.png,/parts/pge-man-1001/,Verified
PGE-MAN-1002,Manesty,MKI,FEEDER LEVEL LOCKNUT,Product Control,M1-624,39624,103,Catalog photo,/assets/images/parts/manesty/pge-man-1002-feeder-level-locknut-oem-39624.png,/parts/pge-man-1002/,Verified
PGE-MAN-1003,Manesty,MKI,HOPPER,Product Control,M1-635,39635,103,Catalog photo,/assets/images/parts/manesty/pge-man-1003-hopper-oem-39635.png,/parts/pge-man-1003/,Verified
PGE-MAN-1004,Manesty,MKI,INLET CONNECTOR,Product Control,M1-636,39636,103,Catalog photo,/assets/images/parts/manesty/pge-man-1004-inlet-connector-oem-39636.png,/parts/pge-man-1004/,Verified
PGE-MAN-1005,Manesty,MKI,COLUMN FOR FEEDER,Product Control,M1-752,39752,104,Catalog photo,/assets/images/parts/manesty/pge-man-1005-column-for-feeder-oem-39752.png,/parts/pge-man-1005/,Verified
PGE-MAN-1006,Manesty,MKI,SUPPORT FOR ROTARY FEEDER,Product Control,M1-755,39755,104,Catalog photo,/assets/images/parts/manesty/pge-man-1006-support-for-rotary-feeder-oem-39755.png,/parts/pge-man-1006/,Verified
PGE-MAN-1007,Manesty,MKI,GEAR PLATFORM,Product Control,M1-757,39757,104,Catalog photo,/assets/images/parts/manesty/pge-man-1007-gear-platform-oem-39757.png,/parts/pge-man-1007/,Verified
PGE-MAN-1008,Manesty,MKI,FULCRUM STUD,Product Control,M1-765,39765,104,Catalog photo,/assets/images/parts/manesty/pge-man-1008-fulcrum-stud-oem-39765.png,/parts/pge-man-1008/,Verified
PGE-MAN-1009,Manesty,MKI,46T-16DP- FEEDER GEAR,Product Control,M1-766,39766,104,Catalog photo,/assets/images/parts/manesty/pge-man-1009-46t-16dp-feeder-gear-oem-39766.png,/parts/pge-man-1009/,Verified
PGE-MAN-1010,Manesty,MKI,BRACKET FOR PICKUP SCRAPER,Product Control,M1-77,39877,104,Catalog photo,/assets/images/parts/manesty/pge-man-1010-bracket-for-pickup-scraper-oem-39877.png,/parts/pge-man-1010/,Verified
PGE-MAN-1011,Manesty,MKI,FEEDER MOTOR GEAR,Product Control,M1-774,39774,104,Catalog photo,/assets/images/parts/manesty/pge-man-1011-feeder-motor-gear-oem-39774.png,/parts/pge-man-1011/,Verified
PGE-MAN-1012,Manesty,MKI,FEEDER MOTOR ADAPTER PLATE,Product Control,M1-776,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1012-feeder-motor-adapter-plate-oem-n-a.png,/parts/pge-man-1012/,Verified
PGE-MAN-1013,Manesty,MKI,FEEDER MOTOR GEAR HOUSING,Product Control,M1-777,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1013-feeder-motor-gear-housing-oem-n-a.png,/parts/pge-man-1013/,Verified
PGE-MAN-1014,Manesty,MKI,RECIRCULATING CHANNEL S.S. - MODIFIED WITH DELRIN WEAR STRIPS,Product Control,M1-780/1,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1014-recirculating-channel-s-s-modified-with-delrin-wear-strips-oem-n-a.png,/parts/pge-man-1014/,Verified
PGE-MAN-1015,Manesty,MKI,WEAR STRIP,Product Control,M1-780/1-1,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1015-wear-strip-oem-n-a.png,/parts/pge-man-1015/,Verified
PGE-MAN-1016,Manesty,MKI,SHAFT IN COLUMN,Product Control,M1-796,39796,104,Catalog photo,/assets/images/parts/manesty/pge-man-1016-shaft-in-column-oem-39796.png,/parts/pge-man-1016/,Verified
PGE-MAN-1017,Manesty,MKI,SHAFT IN COLUMN,Product Control,M1-796/1,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1017-shaft-in-column-oem-n-a.png,/parts/pge-man-1017/,Verified
PGE-MAN-1018,Manesty,MKI,SUPPORT PLATE FOR FEEDER,Product Control,M1-801,39801,104,Catalog photo,/assets/images/parts/manesty/pge-man-1018-support-plate-for-feeder-oem-39801.png,/parts/pge-man-1018/,Verified
PGE-MAN-1019,Manesty,MKI,SUPPORT PLATE FOR FEEDER,Product Control,M1-801/1,Not listed in source catalog,104,Catalog photo,/assets/images/parts/manesty/pge-man-1019-support-plate-for-feeder-oem-n-a.png,/parts/pge-man-1019/,Verified
PGE-MAN-1020,Manesty,MKI,INSERT FOR SUPPORT PLATE,Product Control,M1-801-1,Not listed in source catalog,105,Catalog photo,/assets/images/parts/manesty/pge-man-1020-insert-for-support-plate-oem-n-a.png,/parts/pge-man-1020/,Verified
PGE-MAN-1021,Manesty,MKI,INNER TAIL OVER DIE SPRING,Product Control,M1-802,39802,105,Catalog photo,/assets/images/parts/manesty/pge-man-1021-inner-tail-over-die-spring-oem-39802.png,/parts/pge-man-1021/,Verified
PGE-MAN-1022,Manesty,MKI,TAKE OFF PLATE,Product Control,M1-858,39858,105,Catalog photo,/assets/images/parts/manesty/pge-man-1022-take-off-plate-oem-39858.png,/parts/pge-man-1022/,Verified
PGE-MAN-1023,Manesty,MKI,PICK-UP SCRAPER,Product Control,M1-878,39878,105,Catalog photo,/assets/images/parts/manesty/pge-man-1023-pick-up-scraper-oem-39878.png,/parts/pge-man-1023/,Verified
PGE-MAN-1024,Manesty,MKI,HOPPER SPINDLE,Product Control,M1-88,39088,105,Catalog photo,/assets/images/parts/manesty/pge-man-1024-hopper-spindle-oem-39088.png,/parts/pge-man-1024/,Verified
PGE-MAN-1025,Manesty,MKI,TAIL OVER DIE,Product Control,M1-882,39882,105,Catalog photo,/assets/images/parts/manesty/pge-man-1025-tail-over-die-oem-39882.png,/parts/pge-man-1025/,Verified
PGE-MAN-1026,Manesty,MKI,SPRING FOR TAIL OVER DIE,Product Control,M1-883,39883,105,Catalog photo,/assets/images/parts/manesty/pge-man-1026-spring-for-tail-over-die-oem-39883.png,/parts/pge-man-1026/,Verified
PGE-MAN-1027,Manesty,MKI,INNER TAIL OVER DIE,Product Control,M1-886,39886,105,Catalog photo,/assets/images/parts/manesty/pge-man-1027-inner-tail-over-die-oem-39886.png,/parts/pge-man-1027/,Verified
PGE-MAN-1028,Manesty,MKI,INNER TAIL OVER DIE - DELRIN,Product Control,M1-886-D,Not listed in source catalog,105,Catalog photo,/assets/images/parts/manesty/pge-man-1028-inner-tail-over-die-delrin-oem-n-a.png,/parts/pge-man-1028/,Verified
PGE-MAN-1029,Manesty,MKI,TOP COVER FOR FEED FRAME,Product Control,M1-923,45923,105,Catalog photo,/assets/images/parts/manesty/pge-man-1029-top-cover-for-feed-frame-oem-45923.png,/parts/pge-man-1029/,Verified
PGE-MAN-1030,Manesty,MKI,FEEDER INLET BOWL,Product Control,M1-958,39958,105,Catalog photo,/assets/images/parts/manesty/pge-man-1030-feeder-inlet-bowl-oem-39958.png,/parts/pge-man-1030/,Verified
PGE-MAN-1031,Manesty,MKI,HOPPER EXTENSION,Product Control,M1-GFCK/1,Not listed in source catalog,105,Catalog photo,/assets/images/parts/manesty/pge-man-1031-hopper-extension-oem-n-a.png,/parts/pge-man-1031/,Verified
PGE-MAN-1032,Manesty,MKI,PILLAR FOR DUST NOZZLE ASSEMBLY,Product Control,M-224,39224,106,Catalog photo,/assets/images/parts/manesty/pge-man-1032-pillar-for-dust-nozzle-assembly-oem-39224.png,/parts/pge-man-1032/,Verified
PGE-MAN-1033,Manesty,MKI,1/2 BSW 2-1/4 SOCKET HEAD CAP SCREW,Product Control,M-259,4923259,106,Catalog photo,/assets/images/parts/manesty/pge-man-1033-1-2-bsw-2-1-4-socket-head-cap-screw-oem-4923259.png,/parts/pge-man-1033/,Verified
PGE-MAN-1034,Manesty,MKI,FEEDER INTER GEAR,Product Control,M-28T,39768,106,Catalog photo,/assets/images/parts/manesty/pge-man-1034-feeder-inter-gear-oem-39768.png,/parts/pge-man-1034/,Verified
PGE-MAN-1035,Manesty,MKI,FEEDER INTER GEAR-FIBER,Product Control,M-28T/F,39767,106,Catalog photo,/assets/images/parts/manesty/pge-man-1035-feeder-inter-gear-fiber-oem-39767.png,/parts/pge-man-1035/,Verified
PGE-MAN-1036,Manesty,MKI,ADJUSTMENT NUT,Product Control,M-295,42295,106,Catalog photo,/assets/images/parts/manesty/pge-man-1036-adjustment-nut-oem-42295.png,/parts/pge-man-1036/,Verified
PGE-MAN-1037,Manesty,MKI,ADJUSTMENT SCREW,Product Control,M-296,42296,106,Catalog photo,/assets/images/parts/manesty/pge-man-1037-adjustment-screw-oem-42296.png,/parts/pge-man-1037/,Verified
PGE-MAN-1038,Manesty,MKI,SCREW FOR SCRAPER BLADE,Product Control,M-50,90350,106,Catalog photo,/assets/images/parts/manesty/pge-man-1038-screw-for-scraper-blade-oem-90350.png,/parts/pge-man-1038/,Verified
PGE-MAN-1039,Manesty,MKI,CLAMP ON INLET TUBE,Product Control,M-618,39618,106,Catalog photo,/assets/images/parts/manesty/pge-man-1039-clamp-on-inlet-tube-oem-39618.png,/parts/pge-man-1039/,Verified
PGE-MAN-1040,Manesty,MKI,BRACKET ON INLET BOWL,Product Control,M-619,39619,106,Catalog photo,/assets/images/parts/manesty/pge-man-1040-bracket-on-inlet-bowl-oem-39619.png,/parts/pge-man-1040/,Verified
PGE-MAN-1041,Manesty,MKI,INLET CONNECTOR HINGE PLATE,Product Control,M-637,39637,106,Catalog photo,/assets/images/parts/manesty/pge-man-1041-inlet-connector-hinge-plate-oem-39637.png,/parts/pge-man-1041/,Verified
PGE-MAN-1042,Manesty,MKI,INLET CONNECTOR GASKET,Product Control,M-638,39638,106,Catalog photo,/assets/images/parts/manesty/pge-man-1042-inlet-connector-gasket-oem-39638.png,/parts/pge-man-1042/,Verified
PGE-MAN-1043,Manesty,MKI,LOCK NUT ON HINGE PLATE,Product Control,M-640,39640,106,Catalog photo,/assets/images/parts/manesty/pge-man-1043-lock-nut-on-hinge-plate-oem-39640.png,/parts/pge-man-1043/,Verified
PGE-MAN-1044,Manesty,MKI,HOPPER CONNECTOR,Product Control,M-642,39642,106,Catalog photo,/assets/images/parts/manesty/pge-man-1044-hopper-connector-oem-39642.png,/parts/pge-man-1044/,Verified
PGE-MAN-1045,Manesty,MKI,HOPPER CLAMP SCREW,Product Control,M-67,36067,106,Catalog photo,/assets/images/parts/manesty/pge-man-1045-hopper-clamp-screw-oem-36067.png,/parts/pge-man-1045/,Verified
PGE-MAN-1046,Manesty,MKI,FLANGED BUSHING - OILITE,Product Control,M-70,39770,106,Catalog photo,/assets/images/parts/manesty/pge-man-1046-flanged-bushing-oilite-oem-39770.png,/parts/pge-man-1046/,Verified
PGE-MAN-1047,Manesty,MKI,SEAL - PADDLE SHAFT,Product Control,M-71,39771,107,Catalog photo,/assets/images/parts/manesty/pge-man-1047-seal-paddle-shaft-oem-39771.png,/parts/pge-man-1047/,Verified
PGE-MAN-1048,Manesty,MKI,FEEDER DETENT ASSEMBLY,Product Control,M-763/A,39763A,107,Catalog photo,/assets/images/parts/manesty/pge-man-1048-feeder-detent-assembly-oem-39763a.png,/parts/pge-man-1048/,Verified
PGE-MAN-1049,Manesty,MKI,INTERMEDIATE GEAR STUD,Product Control,M-773,39773,107,Catalog photo,/assets/images/parts/manesty/pge-man-1049-intermediate-gear-stud-oem-39773.png,/parts/pge-man-1049/,Verified
PGE-MAN-1050,Manesty,MKI,STUD IN INTER GEAR STUD,Product Control,M-777,39777,107,Catalog photo,/assets/images/parts/manesty/pge-man-1050-stud-in-inter-gear-stud-oem-39777.png,/parts/pge-man-1050/,Verified
PGE-MAN-1051,Manesty,MKI,FEEDER INTER GEAR BUSHING,Product Control,M-778,39778,107,Catalog photo,/assets/images/parts/manesty/pge-man-1051-feeder-inter-gear-bushing-oem-39778.png,/parts/pge-man-1051/,Verified
PGE-MAN-1052,Manesty,MKI,BAFFLE,Product Control,M-784,39784,107,Catalog photo,/assets/images/parts/manesty/pge-man-1052-baffle-oem-39784.png,/parts/pge-man-1052/,Verified
PGE-MAN-1053,Manesty,MKI,FEEDER COVER WINDOW,Product Control,M-791,39791,107,Catalog photo,/assets/images/parts/manesty/pge-man-1053-feeder-cover-window-oem-39791.png,/parts/pge-man-1053/,Verified
PGE-MAN-1054,Manesty,MKI,FEEDER PADDLE DELRIN - SMALL,Product Control,M-797,39797,107,Catalog photo,/assets/images/parts/manesty/pge-man-1054-feeder-paddle-delrin-small-oem-39797.png,/parts/pge-man-1054/,Verified
PGE-MAN-1055,Manesty,MKI,FEEDER PADDLE SS - SMALL,Product Control,M-797/SS,Not listed in source catalog,107,Catalog photo,/assets/images/parts/manesty/pge-man-1055-feeder-paddle-ss-small-oem-n-a.png,/parts/pge-man-1055/,Verified
PGE-MAN-1056,Manesty,MKI,FEEDER PADDLE SS - ROUND,Product Control,M-797/SS/1,Not listed in source catalog,107,Catalog photo,/assets/images/parts/manesty/pge-man-1056-feeder-paddle-ss-round-oem-n-a.png,/parts/pge-man-1056/,Verified
PGE-MAN-1057,Manesty,MKI,FEEDER PADDLE DELRIN - LARGE,Product Control,M-798,39798,107,Catalog photo,/assets/images/parts/manesty/pge-man-1057-feeder-paddle-delrin-large-oem-39798.png,/parts/pge-man-1057/,Verified
PGE-MAN-1058,Manesty,MKI,FEEDER PADDLE SS - LARGE,Product Control,M-798/SS,Not listed in source catalog,107,Catalog photo,/assets/images/parts/manesty/pge-man-1058-feeder-paddle-ss-large-oem-n-a.png,/parts/pge-man-1058/,Verified
PGE-MAN-1059,Manesty,MKI,CAMLOC RECEPTACLE,Product Control,M-929,45929,107,Catalog photo,/assets/images/parts/manesty/pge-man-1059-camloc-receptacle-oem-45929.png,/parts/pge-man-1059/,Verified
PGE-MAN-1060,Manesty,MKI,DUST NOZZLE KNOB,Product Control,M-96,39096,107,Catalog photo,/assets/images/parts/manesty/pge-man-1060-dust-nozzle-knob-oem-39096.png,/parts/pge-man-1060/,Verified
PGE-MAN-1066,Manesty,MKI,RECIRCULATING CHANNEL,Product Control,M1-780,45780,108,Catalog photo,/assets/images/parts/manesty/pge-man-1066-recirculating-channel-oem-45780.png,/parts/pge-man-1066/,Verified
PGE-MAN-1067,Manesty,MKI,RISER FOR SS FEEDER COVER,Product Control,NP-269,Not listed in source catalog,108,Catalog photo,/assets/images/parts/manesty/pge-man-1067-riser-for-ss-feeder-cover-oem-n-a.png,/parts/pge-man-1067/,Verified
PGE-MAN-1068,Manesty,MKI,PICK UP SCRAPER DELRIN,Product Control,M1-878-D,39878,108,Catalog photo,/assets/images/parts/manesty/pge-man-1068-pick-up-scraper-delrin-oem-39878.png,/parts/pge-man-1068/,Verified
PGE-MAN-1071,Manesty,MKI,DIE LOCK SCREW,Turret Hardware,DL-50/3,45120,108,Catalog photo,/assets/images/parts/manesty/pge-man-1071-die-lock-screw-oem-45120.png,/parts/pge-man-1071/,Verified
PGE-MAN-1072,Manesty,MKI,DIE LOCK SCREW,Turret Hardware,DL-62/2,"45423, 11203011",108,Catalog photo,/assets/images/parts/manesty/pge-man-1072-die-lock-screw-oem-45423-11203011.png,/parts/pge-man-1072/,Verified
PGE-MAN-1073,Manesty,MKI,DIE LOCK SCREW,Turret Hardware,DL-67,Not listed in source catalog,108,Catalog photo,/assets/images/parts/manesty/pge-man-1073-die-lock-screw-oem-n-a.png,/parts/pge-man-1073/,Verified
PGE-MAN-1074,Manesty,MKI,DIE LOCK SCREW,Turret Hardware,DL-75/1,"45424, 11203012",108,Catalog photo,/assets/images/parts/manesty/pge-man-1074-die-lock-screw-oem-45424-11203012.png,/parts/pge-man-1074/,Verified
PGE-MAN-1075,Manesty,MKI,DIE LOCK SCREW,Turret Hardware,DL-88,39388,108,Catalog photo,/assets/images/parts/manesty/pge-man-1075-die-lock-screw-oem-39388.png,/parts/pge-man-1075/,Verified
PGE-MAN-1076,Manesty,MKI,THRUST BEARING,Turret Hardware,M1-156,39156,108,Catalog photo,/assets/images/parts/manesty/pge-man-1076-thrust-bearing-oem-39156.png,/parts/pge-man-1076/,Verified
PGE-MAN-1077,Manesty,MKI,BUSHING ON COLUMN (1 SET OF 2),Turret Hardware,M1-253,39253,109,Catalog photo,/assets/images/parts/manesty/pge-man-1077-bushing-on-column-1-set-of-2-oem-39253.png,/parts/pge-man-1077/,Verified
PGE-MAN-1078,Manesty,MKI,LOCKING SCREW FOR PUNCH LOADING PLUG,Turret Hardware,M1-708,39708,109,Catalog photo,/assets/images/parts/manesty/pge-man-1078-locking-screw-for-punch-loading-plug-oem-39708.png,/parts/pge-man-1078/,Verified
PGE-MAN-1079,Manesty,MKI,PUNCH HOLDING PLUG,Turret Hardware,M-304,39304,109,Catalog photo,/assets/images/parts/manesty/pge-man-1079-punch-holding-plug-oem-39304.png,/parts/pge-man-1079/,Verified
PGE-MAN-1080,Manesty,MKI,PUNCH HOLDING PLUG,Turret Hardware,M-331,39331,109,Catalog photo,/assets/images/parts/manesty/pge-man-1080-punch-holding-plug-oem-39331.png,/parts/pge-man-1080/,Verified
PGE-MAN-1081,Manesty,MKI,BAFFLE PLATE ON TURRET,Turret Hardware,M-467,39467,109,Catalog photo,/assets/images/parts/manesty/pge-man-1081-baffle-plate-on-turret-oem-39467.png,/parts/pge-man-1081/,Verified
PGE-MAN-1082,Manesty,MKI,LOWER PUNCH SCRAPER SEAL,Turret Hardware,M-643,45643,109,Catalog photo,/assets/images/parts/manesty/pge-man-1082-lower-punch-scraper-seal-oem-45643.png,/parts/pge-man-1082/,Verified
